Trial	Day	Infected	Susceptible	Recovered
56	49	366	5504	4130
56	50	328	5424	4248
56	51	365	5321	4314
56	52	351	5227	4422
56	53	372	5132	4496
56	54	370	5054	4576
56	55	358	4963	4679
56	56	351	4876	4773
56	57	330	4802	4868
56	58	339	4715	4946
56	59	334	4629	5037
56	60	310	4566	5124
56	61	317	4485	5198
56	62	332	4383	5285
56	63	351	4278	5371
56	64	359	4207	5434
56	65	375	4110	5515
56	66	373	4010	5617
56	67	346	3932	5722
56	68	356	3851	5793
56	69	333	3777	5890
56	70	314	3696	5990
56	71	331	3601	6068
56	72	338	3513	6149
56	73	340	3437	6223
56	74	344	3352	6304
56	75	335	3266	6399
56	76	309	3204	6487
56	77	305	3132	6563
56	78	259	3093	6648
56	79	242	3024	6734
56	80	250	2954	6796
56	81	249	2883	6868
56	82	294	2799	6907
56	83	313	2711	6976
56	84	316	2638	7046
56	85	316	2567	7117
56	86	300	2499	7201
56	87	272	2439	7289
56	88	247	2391	7362
56	89	238	2329	7433
56	90	225	2274	7501
56	91	202	2237	7561
56	92	207	2184	7609
56	93	192	2137	7671
56	94	180	2094	7726
56	95	188	2049	7763
56	96	179	2005	7816
56	97	175	1962	7863
56	98	180	1914	7906
56	99	185	1864	7951
56	100	185	1820	7995
56	101	193	1769	8038
56	102	165	1749	8086
56	103	154	1710	8136
56	104	148	1672	8180
56	105	127	1642	8231
56	106	136	1613	8251
56	107	134	1576	8290
56	108	115	1557	8328
56	109	119	1523	8358
56	110	109	1504	8387
56	111	97	1479	8424
56	112	111	1446	8443
56	113	98	1425	8477
56	114	106	1398	8496
56	115	113	1366	8521
56	116	97	1349	8554
56	117	100	1325	8575
56	118	93	1305	8602
56	119	89	1277	8634
56	120	92	1257	8651
56	121	89	1236	8675
56	122	95	1210	8695
56	123	87	1190	8723
56	124	86	1171	8743
56	125	80	1156	8764
56	126	73	1137	8790
56	127	62	1128	8810
56	128	55	1116	8829
56	129	57	1099	8844
56	130	51	1086	8863
56	131	49	1079	8872
56	132	54	1062	8884
56	133	53	1046	8901
56	134	51	1035	8914
56	135	56	1023	8921
56	136	55	1007	8938
56	137	62	984	8954
56	138	66	969	8965
56	139	72	951	8977
56	140	77	930	8993
56	141	72	912	9016
56	142	79	890	9031
56	143	80	871	9049
56	144	77	853	9070
56	145	85	827	9088
56	146	84	806	9110
56	147	87	784	9129
56	148	94	759	9147
56	149	85	742	9173
56	150	86	720	9194
56	151	72	712	9216
56	152	59	700	9241
56	153	59	683	9258
56	154	48	672	9280
56	155	56	656	9288
56	156	59	641	9300
56	157	60	623	9317
56	158	61	611	9328
56	159	68	588	9344
56	160	66	575	9359
56	161	61	562	9377
56	162	59	552	9389
56	163	48	540	9412
56	164	40	535	9425
56	165	29	533	9438
56	166	22	530	9448
56	167	15	525	9460
56	168	14	521	9465
56	169	16	517	9467
56	170	13	517	9470
56	171	8	517	9475
56	172	4	517	9479
56	173	1	516	9483
56	174	1	516	9483
56	175	1	516	9483
56	176	1	516	9483
56	177	0	516	9484
57	0	10	9990	0
57	1	25	9975	0
57	2	48	9952	0
57	3	79	9921	0
57	4	97	9893	10
57	5	132	9843	25
57	6	159	9793	48
57	7	181	9740	79
57	8	197	9696	107
57	9	205	9638	157
57	10	220	9573	207
57	11	236	9504	260
57	12	262	9434	304
57	13	267	9371	362
57	14	284	9289	427
57	15	316	9188	496
57	16	331	9103	566
57	17	358	9013	629
57	18	370	8919	711
57	19	355	8833	812
57	20	367	8736	897
57	21	365	8648	987
57	22	387	8532	1081
57	23	429	8404	1167
57	24	454	8282	1264
57	25	460	8188	1352
57	26	473	8059	1468
57	27	438	7966	1596
57	28	462	7820	1718
57	29	477	7711	1812
57	30	461	7598	1941
57	31	513	7453	2034
57	32	482	7338	2180
57	33	523	7188	2289
57	34	536	7062	2402
57	35	517	6936	2547
57	36	513	6825	2662
57	37	469	6719	2812
57	38	465	6597	2938
57	39	475	6461	3064
57	40	477	6348	3175
57	41	469	6250	3281
57	42	450	6147	3403
57	43	424	6037	3539
57	44	400	5948	3652
57	45	380	5870	3750
57	46	395	5752	3853
57	47	351	5686	3963
57	48	370	5578	4052
57	49	366	5504	4130
57	50	328	5424	4248
57	51	365	5321	4314
57	52	351	5227	4422
57	53	372	5132	4496
57	54	370	5054	4576
57	55	358	4963	4679
57	56	351	4876	4773
57	57	330	4802	4868
57	58	339	4715	4946
57	59	334	4629	5037
57	60	310	4566	5124
57	61	317	4485	5198
57	62	332	4383	5285
57	63	351	4278	5371
57	64	359	4207	5434
57	65	375	4110	5515
57	66	373	4010	5617
57	67	346	3932	5722
57	68	356	3851	5793
57	69	333	3777	5890
57	70	314	3696	5990
57	71	331	3601	6068
57	72	338	3513	6149
57	73	340	3437	6223
57	74	344	3352	6304
57	75	335	3266	6399
57	76	309	3204	6487
57	77	305	3132	6563
57	78	259	3093	6648
57	79	242	3024	6734
57	80	250	2954	6796
57	81	249	2883	6868
57	82	294	2799	6907
57	83	313	2711	6976
57	84	316	2638	7046
57	85	316	2567	7117
57	86	300	2499	7201
57	87	272	2439	7289
57	88	247	2391	7362
57	89	238	2329	7433
57	90	225	2274	7501
57	91	202	2237	7561
57	92	207	2184	7609
57	93	192	2137	7671
57	94	180	2094	7726
57	95	188	2049	7763
57	96	179	2005	7816
57	97	175	1962	7863
57	98	180	1914	7906
57	99	185	1864	7951
57	100	185	1820	7995
57	101	193	1769	8038
57	102	165	1749	8086
57	103	154	1710	8136
57	104	148	1672	8180
57	105	127	1642	8231
57	106	136	1613	8251
57	107	134	1576	8290
57	108	115	1557	8328
57	109	119	1523	8358
57	110	109	1504	8387
57	111	97	1479	8424
57	112	111	1446	8443
57	113	98	1425	8477
57	114	106	1398	8496
57	115	113	1366	8521
57	116	97	1349	8554
57	117	100	1325	8575
57	118	93	1305	8602
57	119	89	1277	8634
57	120	92	1257	8651
57	121	89	1236	8675
57	122	95	1210	8695
57	123	87	1190	8723
57	124	86	1171	8743
57	125	80	1156	8764
57	126	73	1137	8790
57	127	62	1128	8810
57	128	55	1116	8829
57	129	57	1099	8844
57	130	51	1086	8863
57	131	49	1079	8872
57	132	54	1062	8884
57	133	53	1046	8901
57	134	51	1035	8914
57	135	56	1023	8921
57	136	55	1007	8938
57	137	62	984	8954
57	138	66	969	8965
57	139	72	951	8977
57	140	77	930	8993
57	141	72	912	9016
57	142	79	890	9031
57	143	80	871	9049
57	144	77	853	9070
57	145	85	827	9088
57	146	84	806	9110
57	147	87	784	9129
57	148	94	759	9147
57	149	85	742	9173
57	150	86	720	9194
57	151	72	712	9216
57	152	59	700	9241
57	153	59	683	9258
57	154	48	672	9280
57	155	56	656	9288
57	156	59	641	9300
57	157	60	623	9317
57	158	61	611	9328
57	159	68	588	9344
57	160	66	575	9359
57	161	61	562	9377
57	162	59	552	9389
57	163	48	540	9412
57	164	40	535	9425
57	165	29	533	9438
57	166	22	530	9448
57	167	15	525	9460
57	168	14	521	9465
57	169	16	517	9467
57	170	13	517	9470
57	171	8	517	9475
57	172	4	517	9479
57	173	1	516	9483
57	174	1	516	9483
57	175	1	516	9483
57	176	1	516	9483
57	177	0	516	9484
58	0	10	9990	0
58	1	21	9979	0
58	2	39	9961	0
58	3	59	9941	0
58	4	76	9914	10
58	5	101	9878	21
58	6	121	9840	39
58	7	149	9792	59
58	8	184	9730	86
58	9	206	9672	122
58	10	231	9609	160
58	11	251	9541	208
58	12	269	9461	270
58	13	280	9392	328
58	14	286	9323	391
58	15	281	9260	459
58	16	259	9202	539
58	17	258	9134	608
58	18	259	9064	677
58	19	264	8996	740
58	20	264	8938	798
58	21	267	8867	866
58	22	282	8782	936
58	23	291	8705	1004
58	24	320	8618	1062
58	25	323	8544	1133
58	26	305	8477	1218
58	27	311	8394	1295
58	28	304	8314	1382
58	29	315	8229	1456
58	30	319	8158	1523
58	31	321	8073	1606
58	32	322	7992	1686
58	33	331	7898	1771
58	34	344	7814	1842
58	35	322	7751	1927
58	36	321	7671	2008
58	37	328	7570	2102
58	38	332	7482	2186
58	39	347	7404	2249
58	40	370	7301	2329
58	41	357	7213	2430
58	42	376	7106	2518
58	43	391	7013	2596
58	44	388	6913	2699
58	45	389	6824	2787
58	46	377	6729	2894
58	47	378	6635	2987
58	48	378	6535	3087
58	49	400	6424	3176
58	50	395	6334	3271
58	51	423	6212	3365
58	52	422	6113	3465
58	53	414	6010	3576
58	54	414	5920	3666
58	55	382	5830	3788
58	56	382	5731	3887
58	57	386	5624	3990
58	58	397	5523	4080
58	59	447	5383	4170
58	60	465	5266	4269
58	61	463	5161	4376
58	62	464	5059	4477
58	63	432	4951	4617
58	64	420	4846	4734
58	65	418	4743	4839
58	66	442	4617	4941
58	67	448	4503	5049
58	68	447	4399	5154
58	69	457	4286	5257
58	70	442	4175	5383
58	71	453	4050	5497
58	72	483	3916	5601
58	73	484	3802	5714
58	74	476	3699	5825
58	75	460	3590	5950
58	76	439	3477	6084
58	77	448	3354	6198
58	78	462	3237	6301
58	79	445	3145	6410
58	80	438	3039	6523
58	81	428	2926	6646
58	82	406	2831	6763
58	83	422	2723	6855
58	84	420	2619	6961
58	85	397	2529	7074
58	86	389	2442	7169
58	87	359	2364	7277
58	88	345	2274	7381
58	89	333	2196	7471
58	90	324	2118	7558
58	91	307	2057	7636
58	92	289	1985	7726
58	93	259	1937	7804
58	94	241	1877	7882
58	95	240	1817	7943
58	96	224	1761	8015
58	97	240	1697	8063
58	98	241	1636	8123
58	99	230	1587	8183
58	100	232	1529	8239
58	101	214	1483	8303
58	102	200	1436	8364
58	103	202	1385	8413
58	104	191	1338	8471
58	105	193	1290	8517
58	106	191	1245	8564
58	107	172	1213	8615
58	108	163	1175	8662
58	109	160	1130	8710
58	110	149	1096	8755
58	111	153	1060	8787
58	112	147	1028	8825
58	113	127	1003	8870
58	114	141	955	8904
58	115	141	919	8940
58	116	143	885	8972
58	117	148	855	8997
58	118	119	836	9045
58	119	98	821	9081
58	120	89	796	9115
58	121	90	765	9145
58	122	100	736	9164
58	123	107	714	9179
58	124	105	691	9204
58	125	97	668	9235
58	126	87	649	9264
58	127	83	631	9286
58	128	69	622	9309
58	129	64	604	9332
58	130	59	590	9351
58	131	61	570	9369
58	132	58	564	9378
58	133	44	560	9396
58	134	36	554	9410
58	135	25	545	9430
58	136	20	544	9436
58	137	21	539	9440
58	138	15	539	9446
58	139	9	536	9455
58	140	8	536	9456
58	141	4	535	9461
58	142	4	535	9461
58	143	2	534	9464
58	144	2	534	9464
58	145	1	534	9465
58	146	1	534	9465
58	147	0	534	9466
59	0	10	9990	0
59	1	21	9979	0
59	2	39	9961	0
59	3	59	9941	0
59	4	76	9914	10
59	5	101	9878	21
59	6	121	9840	39
59	7	149	9792	59
59	8	184	9730	86
59	9	206	9672	122
59	10	231	9609	160
59	11	251	9541	208
59	12	269	9461	270
59	13	280	9392	328
59	14	286	9323	391
59	15	281	9260	459
59	16	259	9202	539
59	17	258	9134	608
59	18	259	9064	677
59	19	264	8996	740
59	20	264	8938	798
59	21	267	8867	866
59	22	282	8782	936
59	23	291	8705	1004
59	24	320	8618	1062
59	25	323	8544	1133
59	26	305	8477	1218
59	27	311	8394	1295
59	28	304	8314	1382
59	29	315	8229	1456
59	30	319	8158	1523
59	31	321	8073	1606
59	32	322	7992	1686
59	33	331	7898	1771
59	34	344	7814	1842
59	35	322	7751	1927
59	36	321	7671	2008
59	37	328	7570	2102
59	38	332	7482	2186
59	39	347	7404	2249
59	40	370	7301	2329
59	41	357	7213	2430
59	42	376	7106	2518
59	43	391	7013	2596
59	44	388	6913	2699
59	45	389	6824	2787
59	46	377	6729	2894
59	47	378	6635	2987
59	48	378	6535	3087
59	49	400	6424	3176
59	50	395	6334	3271
59	51	423	6212	3365
59	52	422	6113	3465
59	53	414	6010	3576
59	54	414	5920	3666
59	55	382	5830	3788
59	56	382	5731	3887
59	57	386	5624	3990
59	58	397	5523	4080
59	59	447	5383	4170
59	60	465	5266	4269
59	61	463	5161	4376
59	62	464	5059	4477
59	63	432	4951	4617
59	64	420	4846	4734
59	65	418	4743	4839
59	66	442	4617	4941
59	67	448	4503	5049
59	68	447	4399	5154
59	69	457	4286	5257
59	70	442	4175	5383
59	71	453	4050	5497
59	72	483	3916	5601
59	73	484	3802	5714
59	74	476	3699	5825
59	75	460	3590	5950
59	76	439	3477	6084
59	77	448	3354	6198
59	78	462	3237	6301
59	79	445	3145	6410
59	80	438	3039	6523
59	81	428	2926	6646
59	82	406	2831	6763
59	83	422	2723	6855
59	84	420	2619	6961
59	85	397	2529	7074
59	86	389	2442	7169
59	87	359	2364	7277
59	88	345	2274	7381
59	89	333	2196	7471
59	90	324	2118	7558
59	91	307	2057	7636
59	92	289	1985	7726
59	93	259	1937	7804
59	94	241	1877	7882
59	95	240	1817	7943
59	96	224	1761	8015
59	97	240	1697	8063
59	98	241	1636	8123
59	99	230	1587	8183
59	100	232	1529	8239
59	101	214	1483	8303
59	102	200	1436	8364
59	103	202	1385	8413
59	104	191	1338	8471
59	105	193	1290	8517
59	106	191	1245	8564
59	107	172	1213	8615
59	108	163	1175	8662
59	109	160	1130	8710
59	110	149	1096	8755
59	111	153	1060	8787
59	112	147	1028	8825
59	113	127	1003	8870
59	114	141	955	8904
59	115	141	919	8940
59	116	143	885	8972
59	117	148	855	8997
59	118	119	836	9045
59	119	98	821	9081
59	120	89	796	9115
59	121	90	765	9145
59	122	100	736	9164
59	123	107	714	9179
59	124	105	691	9204
59	125	97	668	9235
59	126	87	649	9264
59	127	83	631	9286
59	128	69	622	9309
59	129	64	604	9332
59	130	59	590	9351
59	131	61	570	9369
59	132	58	564	9378
59	133	44	560	9396
59	134	36	554	9410
59	135	25	545	9430
59	136	20	544	9436
59	137	21	539	9440
59	138	15	539	9446
59	139	9	536	9455
59	140	8	536	9456
59	141	4	535	9461
59	142	4	535	9461
59	143	2	534	9464
59	144	2	534	9464
59	145	1	534	9465
59	146	1	534	9465
59	147	0	534	9466
60	0	10	9990	0
60	1	21	9979	0
60	2	39	9961	0
60	3	59	9941	0
60	4	76	9914	10
60	5	101	9878	21
60	6	121	9840	39
60	7	149	9792	59
60	8	184	9730	86
60	9	206	9672	122
60	10	231	9609	160
60	11	251	9541	208
60	12	269	9461	270
60	13	280	9392	328
60	14	286	9323	391
60	15	281	9260	459
60	16	259	9202	539
60	17	258	9134	608
60	18	259	9064	677
60	19	264	8996	740
60	20	264	8938	798
60	21	267	8867	866
60	22	282	8782	936
60	23	291	8705	1004
60	24	320	8618	1062
60	25	323	8544	1133
60	26	305	8477	1218
60	27	311	8394	1295
60	28	304	8314	1382
60	29	315	8229	1456
60	30	319	8158	1523
60	31	321	8073	1606
60	32	322	7992	1686
60	33	331	7898	1771
60	34	344	7814	1842
60	35	322	7751	1927
60	36	321	7671	2008
60	37	328	7570	2102
60	38	332	7482	2186
60	39	347	7404	2249
60	40	370	7301	2329
60	41	357	7213	2430
60	42	376	7106	2518
60	43	391	7013	2596
60	44	388	6913	2699
60	45	389	6824	2787
60	46	377	6729	2894
60	47	378	6635	2987
60	48	378	6535	3087
60	49	400	6424	3176
60	50	395	6334	3271
60	51	423	6212	3365
60	52	422	6113	3465
60	53	414	6010	3576
60	54	414	5920	3666
60	55	382	5830	3788
60	56	382	5731	3887
60	57	386	5624	3990
60	58	397	5523	4080
60	59	447	5383	4170
60	60	465	5266	4269
60	61	463	5161	4376
60	62	464	5059	4477
60	63	432	4951	4617
60	64	420	4846	4734
60	65	418	4743	4839
60	66	442	4617	4941
60	67	448	4503	5049
60	68	447	4399	5154
60	69	457	4286	5257
60	70	442	4175	5383
60	71	453	4050	5497
60	72	483	3916	5601
60	73	484	3802	5714
60	74	476	3699	5825
60	75	460	3590	5950
60	76	439	3477	6084
60	77	448	3354	6198
60	78	462	3237	6301
60	79	445	3145	6410
60	80	438	3039	6523
60	81	428	2926	6646
60	82	406	2831	6763
60	83	422	2723	6855
60	84	420	2619	6961
60	85	397	2529	7074
60	86	389	2442	7169
60	87	359	2364	7277
60	88	345	2274	7381
60	89	333	2196	7471
60	90	324	2118	7558
60	91	307	2057	7636
60	92	289	1985	7726
60	93	259	1937	7804
60	94	241	1877	7882
60	95	240	1817	7943
60	96	224	1761	8015
60	97	240	1697	8063
60	98	241	1636	8123
60	99	230	1587	8183
60	100	232	1529	8239
60	101	214	1483	8303
60	102	200	1436	8364
60	103	202	1385	8413
60	104	191	1338	8471
60	105	193	1290	8517
60	106	191	1245	8564
60	107	172	1213	8615
60	108	163	1175	8662
60	109	160	1130	8710
60	110	149	1096	8755
60	111	153	1060	8787
60	112	147	1028	8825
60	113	127	1003	8870
60	114	141	955	8904
60	115	141	919	8940
60	116	143	885	8972
60	117	148	855	8997
60	118	119	836	9045
60	119	98	821	9081
60	120	89	796	9115
60	121	90	765	9145
60	122	100	736	9164
60	123	107	714	9179
60	124	105	691	9204
60	125	97	668	9235
60	126	87	649	9264
60	127	83	631	9286
60	128	69	622	9309
60	129	64	604	9332
60	130	59	590	9351
60	131	61	570	9369
60	132	58	564	9378
60	133	44	560	9396
60	134	36	554	9410
60	135	25	545	9430
60	136	20	544	9436
60	137	21	539	9440
60	138	15	539	9446
60	139	9	536	9455
60	140	8	536	9456
60	141	4	535	9461
60	142	4	535	9461
60	143	2	534	9464
60	144	2	534	9464
60	145	1	534	9465
60	146	1	534	9465
60	147	0	534	9466
61	0	10	9990	0
61	1	21	9979	0
61	2	39	9961	0
61	3	59	9941	0
61	4	76	9914	10
61	5	101	9878	21
61	6	121	9840	39
61	7	149	9792	59
61	8	184	9730	86
61	9	206	9672	122
61	10	231	9609	160
61	11	251	9541	208
61	12	269	9461	270
61	13	280	9392	328
61	14	286	9323	391
61	15	281	9260	459
61	16	259	9202	539
61	17	258	9134	608
61	18	259	9064	677
61	19	264	8996	740
61	20	264	8938	798
61	21	267	8867	866
61	22	282	8782	936
61	23	291	8705	1004
61	24	320	8618	1062
61	25	323	8544	1133
61	26	305	8477	1218
61	27	311	8394	1295
61	28	304	8314	1382
61	29	315	8229	1456
61	30	319	8158	1523
61	31	321	8073	1606
61	32	322	7992	1686
61	33	331	7898	1771
61	34	344	7814	1842
61	35	322	7751	1927
61	36	321	7671	2008
61	37	328	7570	2102
61	38	332	7482	2186
61	39	347	7404	2249
61	40	370	7301	2329
61	41	357	7213	2430
61	42	376	7106	2518
61	43	391	7013	2596
61	44	388	6913	2699
61	45	389	6824	2787
61	46	377	6729	2894
61	47	378	6635	2987
61	48	378	6535	3087
61	49	400	6424	3176
61	50	395	6334	3271
61	51	423	6212	3365
61	52	422	6113	3465
61	53	414	6010	3576
61	54	414	5920	3666
61	55	382	5830	3788
61	56	382	5731	3887
61	57	386	5624	3990
61	58	397	5523	4080
61	59	447	5383	4170
61	60	465	5266	4269
61	61	463	5161	4376
61	62	464	5059	4477
61	63	432	4951	4617
61	64	420	4846	4734
61	65	418	4743	4839
61	66	442	4617	4941
61	67	448	4503	5049
61	68	447	4399	5154
61	69	457	4286	5257
61	70	442	4175	5383
61	71	453	4050	5497
61	72	483	3916	5601
61	73	484	3802	5714
61	74	476	3699	5825
61	75	460	3590	5950
61	76	439	3477	6084
61	77	448	3354	6198
61	78	462	3237	6301
61	79	445	3145	6410
61	80	438	3039	6523
61	81	428	2926	6646
61	82	406	2831	6763
61	83	422	2723	6855
61	84	420	2619	6961
61	85	397	2529	7074
61	86	389	2442	7169
61	87	359	2364	7277
61	88	345	2274	7381
61	89	333	2196	7471
61	90	324	2118	7558
61	91	307	2057	7636
61	92	289	1985	7726
61	93	259	1937	7804
61	94	241	1877	7882
61	95	240	1817	7943
61	96	224	1761	8015
61	97	240	1697	8063
61	98	241	1636	8123
61	99	230	1587	8183
61	100	232	1529	8239
61	101	214	1483	8303
61	102	200	1436	8364
61	103	202	1385	8413
61	104	191	1338	8471
61	105	193	1290	8517
61	106	191	1245	8564
61	107	172	1213	8615
61	108	163	1175	8662
61	109	160	1130	8710
61	110	149	1096	8755
61	111	153	1060	8787
61	112	147	1028	8825
61	113	127	1003	8870
61	114	141	955	8904
61	115	141	919	8940
61	116	143	885	8972
61	117	148	855	8997
61	118	119	836	9045
61	119	98	821	9081
61	120	89	796	9115
61	121	90	765	9145
61	122	100	736	9164
61	123	107	714	9179
61	124	105	691	9204
61	125	97	668	9235
61	126	87	649	9264
61	127	83	631	9286
61	128	69	622	9309
61	129	64	604	9332
61	130	59	590	9351
61	131	61	570	9369
61	132	58	564	9378
61	133	44	560	9396
61	134	36	554	9410
61	135	25	545	9430
61	136	20	544	9436
61	137	21	539	9440
61	138	15	539	9446
61	139	9	536	9455
61	140	8	536	9456
61	141	4	535	9461
61	142	4	535	9461
61	143	2	534	9464
61	144	2	534	9464
61	145	1	534	9465
61	146	1	534	9465
61	147	0	534	9466
62	0	10	9990	0
62	1	21	9979	0
62	2	39	9961	0
62	3	59	9941	0
62	4	76	9914	10
62	5	101	9878	21
62	6	121	9840	39
62	7	149	9792	59
62	8	184	9730	86
62	9	206	9672	122
62	10	231	9609	160
62	11	251	9541	208
62	12	269	9461	270
62	13	280	9392	328
62	14	286	9323	391
62	15	281	9260	459
62	16	259	9202	539
62	17	258	9134	608
62	18	259	9064	677
62	19	264	8996	740
62	20	264	8938	798
62	21	267	8867	866
62	22	282	8782	936
62	23	291	8705	1004
62	24	320	8618	1062
62	25	323	8544	1133
62	26	305	8477	1218
62	27	311	8394	1295
62	28	304	8314	1382
62	29	315	8229	1456
62	30	319	8158	1523
62	31	321	8073	1606
62	32	322	7992	1686
62	33	331	7898	1771
62	34	344	7814	1842
62	35	322	7751	1927
62	36	321	7671	2008
62	37	328	7570	2102
62	38	332	7482	2186
62	39	347	7404	2249
62	40	370	7301	2329
62	41	357	7213	2430
62	42	376	7106	2518
62	43	391	7013	2596
62	44	388	6913	2699
62	45	389	6824	2787
62	46	377	6729	2894
62	47	378	6635	2987
62	48	378	6535	3087
62	49	400	6424	3176
62	50	395	6334	3271
62	51	423	6212	3365
62	52	422	6113	3465
62	53	414	6010	3576
62	54	414	5920	3666
62	55	382	5830	3788
62	56	382	5731	3887
62	57	386	5624	3990
62	58	397	5523	4080
62	59	447	5383	4170
62	60	465	5266	4269
62	61	463	5161	4376
62	62	464	5059	4477
62	63	432	4951	4617
62	64	420	4846	4734
62	65	418	4743	4839
62	66	442	4617	4941
62	67	448	4503	5049
62	68	447	4399	5154
62	69	457	4286	5257
62	70	442	4175	5383
62	71	453	4050	5497
62	72	483	3916	5601
62	73	484	3802	5714
62	74	476	3699	5825
62	75	460	3590	5950
62	76	439	3477	6084
62	77	448	3354	6198
62	78	462	3237	6301
62	79	445	3145	6410
62	80	438	3039	6523
62	81	428	2926	6646
62	82	406	2831	6763
62	83	422	2723	6855
62	84	420	2619	6961
62	85	397	2529	7074
62	86	389	2442	7169
62	87	359	2364	7277
62	88	345	2274	7381
62	89	333	2196	7471
62	90	324	2118	7558
62	91	307	2057	7636
62	92	289	1985	7726
62	93	259	1937	7804
62	94	241	1877	7882
62	95	240	1817	7943
62	96	224	1761	8015
62	97	240	1697	8063
62	98	241	1636	8123
62	99	230	1587	8183
62	100	232	1529	8239
62	101	214	1483	8303
62	102	200	1436	8364
62	103	202	1385	8413
62	104	191	1338	8471
62	105	193	1290	8517
62	106	191	1245	8564
62	107	172	1213	8615
62	108	163	1175	8662
62	109	160	1130	8710
62	110	149	1096	8755
62	111	153	1060	8787
62	112	147	1028	8825
62	113	127	1003	8870
62	114	141	955	8904
62	115	141	919	8940
62	116	143	885	8972
62	117	148	855	8997
62	118	119	836	9045
62	119	98	821	9081
62	120	89	796	9115
62	121	90	765	9145
62	122	100	736	9164
62	123	107	714	9179
62	124	105	691	9204
62	125	97	668	9235
62	126	87	649	9264
62	127	83	631	9286
62	128	69	622	9309
62	129	64	604	9332
62	130	59	590	9351
62	131	61	570	9369
62	132	58	564	9378
62	133	44	560	9396
62	134	36	554	9410
62	135	25	545	9430
62	136	20	544	9436
62	137	21	539	9440
62	138	15	539	9446
62	139	9	536	9455
62	140	8	536	9456
62	141	4	535	9461
62	142	4	535	9461
62	143	2	534	9464
62	144	2	534	9464
62	145	1	534	9465
62	146	1	534	9465
62	147	0	534	9466
63	0	10	9990	0
63	1	24	9976	0
63	2	40	9960	0
63	3	58	9942	0
63	4	77	9913	10
63	5	115	9861	24
63	6	147	9813	40
63	7	179	9763	58
63	8	219	9694	87
63	9	228	9633	139
63	10	241	9572	187
63	11	256	9507	237
63	12	271	9423	306
63	13	292	9341	367
63	14	312	9260	428
63	15	340	9167	493
63	16	359	9064	577
63	17	382	8959	659
63	18	436	8824	740
63	19	451	8716	833
63	20	456	8608	936
63	21	446	8513	1041
63	22	433	8391	1176
63	23	417	8299	1284
63	24	396	8212	1392
63	25	391	8122	1487
63	26	373	8018	1609
63	27	389	7910	1701
63	28	422	7790	1788
63	29	434	7688	1878
63	30	411	7607	1982
63	31	406	7504	2090
63	32	432	7358	2210
63	33	424	7264	2312
63	34	450	7157	2393
63	35	441	7063	2496
63	36	426	6932	2642
63	37	476	6788	2736
63	38	491	6666	2843
63	39	511	6552	2937
63	40	473	6459	3068
63	41	439	6349	3212
63	42	425	6241	3334
63	43	429	6123	3448
63	44	467	5992	3541
63	45	477	5872	3651
63	46	509	5732	3759
63	47	486	5637	3877
63	48	488	5504	4008
63	49	473	5399	4128
63	50	439	5293	4268
63	51	439	5198	4363
63	52	407	5097	4496
63	53	421	4978	4601
63	54	444	4849	4707
63	55	463	4735	4802
63	56	489	4608	4903
63	57	481	4497	5022
63	58	465	4384	5151
63	59	469	4266	5265
63	60	433	4175	5392
63	61	423	4074	5503
63	62	418	3966	5616
63	63	419	3847	5734
63	64	409	3766	5825
63	65	400	3674	5926
63	66	360	3606	6034
63	67	303	3544	6153
63	68	319	3447	6234
63	69	304	3370	6326
63	70	357	3249	6394
63	71	397	3147	6456
63	72	411	3036	6553
63	73	438	2932	6630
63	74	418	2831	6751
63	75	415	2732	6853
63	76	410	2626	6964
63	77	388	2544	7068
63	78	371	2460	7169
63	79	335	2397	7268
63	80	313	2313	7374
63	81	285	2259	7456
63	82	258	2202	7540
63	83	269	2128	7603
63	84	266	2047	7687
63	85	280	1979	7741
63	86	285	1917	7798
63	87	266	1862	7872
63	88	244	1803	7953
63	89	226	1753	8021
63	90	234	1683	8083
63	91	249	1613	8138
63	92	246	1557	8197
63	93	237	1516	8247
63	94	215	1468	8317
63	95	193	1420	8387
63	96	204	1353	8443
63	97	219	1297	8484
63	98	210	1258	8532
63	99	213	1207	8580
63	100	184	1169	8647
63	101	155	1142	8703
63	102	183	1075	8742
63	103	181	1026	8793
63	104	176	993	8831
63	105	208	934	8858
63	106	183	892	8925
63	107	196	830	8974
63	108	196	797	9007
63	109	179	755	9066
63	110	183	709	9108
63	111	167	663	9170
63	112	179	618	9203
63	113	194	561	9245
63	114	176	533	9291
63	115	150	513	9337
63	116	119	499	9382
63	117	69	492	9439
63	118	52	481	9467
63	119	36	477	9487
63	120	29	470	9501
63	121	23	469	9508
63	122	16	465	9519
63	123	12	465	9523
63	124	7	463	9530
63	125	6	463	9531
63	126	4	461	9535
63	127	4	461	9535
63	128	2	461	9537
63	129	2	461	9537
63	130	0	461	9539
64	0	10	9990	0
64	1	24	9976	0
64	2	40	9960	0
64	3	58	9942	0
64	4	77	9913	10
64	5	115	9861	24
64	6	147	9813	40
64	7	179	9763	58
64	8	219	9694	87
64	9	228	9633	139
64	10	241	9572	187
64	11	256	9507	237
64	12	271	9423	306
64	13	292	9341	367
64	14	312	9260	428
64	15	340	9167	493
64	16	359	9064	577
64	17	382	8959	659
64	18	436	8824	740
64	19	451	8716	833
64	20	456	8608	936
64	21	446	8513	1041
64	22	433	8391	1176
64	23	417	8299	1284
64	24	396	8212	1392
